Growth_phase,Strain,Length_px,Length
midlog,cdrL,33.734257,4.497900933
midlog,cdrL,162.1635,21.6218
midlog,cdrL,26.41969,3.522625333
midlog,cdrL,19.416489,2.5888652
midlog,cdrL,30,4
midlog,cdrL,26.925823,3.590109733
midlog,cdrL,104.40307,13.92040933
midlog,cdrL,98.005104,13.0673472
midlog,cdrL,26.627054,3.550273867
midlog,cdrL,27.294687,3.6392916
midlog,cdrL,86.833176,11.5777568
midlog,cdrL,22.472204,2.996293867
midlog,cdrL,63.600315,8.480042
midlog,cdrL,28.160255,3.754700667
midlog,cdrL,83.773506,11.1698008
midlog,cdrL,43.416588,5.7888784
midlog,cdrL,52.924473,7.0565964
midlog,cdrL,102.9563,13.72750667
midlog,cdrL,279.51746,37.26899467
midlog,cdrL,29.732138,3.964285067
midlog,cdrL,26.925823,3.590109733
midlog,cdrL,19.924858,2.656647733
midlog,cdrL,59.211487,7.894864933
midlog,cdrL,38.418747,5.1224996
midlog,cdrL,18.110771,2.414769467
midlog,cdrL,35.510563,4.734741733
midlog,cdrL,295.70255,39.42700667
midlog,cdrL,206.95169,27.59355867
midlog,cdrL,26.925823,3.590109733
midlog,cdrL,23.769728,3.169297067
midlog,cdrL,42.190044,5.6253392
midlog,cdrL,175.68437,23.42458267
midlog,cdrL,22.022715,2.936362
midlog,cdrL,29.15476,3.887301333
midlog,cdrL,164.75436,21.967248
midlog,cdrL,29.546574,3.9395432
midlog,cdrL,40.804413,5.4405884
midlog,cdrL,36.05551,4.807401333
midlog,cdrL,55.027267,7.336968933
midlog,cdrL,28.160255,3.754700667
midlog,cdrL,42.953465,5.727128667
midlog,cdrL,175.88918,23.45189067
midlog,cdrL,27.856777,3.714236933
midlog,cdrL,24.207438,3.2276584
midlog,cdrL,64.132675,8.551023333
midlog,cdrL,241.03319,32.13775867
midlog,cdrL,21.189621,2.8252828
midlog,cdrL,61.294373,8.172583067
midlog,cdrL,39.357338,5.247645067
midlog,cdrL,31.95309,4.260412
midlog,cdrL,40.024994,5.336665867
midlog,cdrL,37.64306,5.019074667
midlog,cdrL,32.80244,4.373658667
midlog,cdrL,72.34639,9.646185333
midlog,cdrL,39.051247,5.206832933
midlog,cdrL,28.84441,3.845921333
midlog,cdrL,22.472204,2.996293867
midlog,cdrL,36.05551,4.807401333
midlog,cdrL,81.400246,10.85336613
midlog,cdrL,37.735924,5.031456533
midlog,cdrL,28.160255,3.754700667
midlog,cdrL,20.248457,2.699794267
midlog,cdrL,45.486263,6.064835067
midlog,cdrL,18.027756,2.4037008
midlog,cdrL,18.027756,2.4037008
midlog,cdrL,46.75468,6.233957333
midlog,cdrL,62.968246,8.395766133
midlog,cdrL,54.571056,7.2761408
midlog,cdrL,89.157166,11.88762213
midlog,cdrL,19.235384,2.564717867
midlog,cdrL,42.80187,5.706916
midlog,cdrL,17.888544,2.3851392
midlog,cdrL,34.98571,4.664761333
midlog,cdrL,50.606323,6.747509733
midlog,cdrL,18.973665,2.529822
midlog,cdrL,52.23983,6.965310667
midlog,cdrL,298.34375,39.77916667
midlog,cdrL,22.472204,2.996293867
midlog,cdrL,31.257,4.1676
midlog,cdrL,27.856777,3.714236933
midlog,cdrL,49.47727,6.596969333
midlog,cdrL,26.41969,3.522625333
midlog,cdrL,53.75872,7.167829333
midlog,cdrL,32.01562,4.268749333
midlog,cdrL,94.89468,12.652624
midlog,cdrL,39,5.2
midlog,cdrL,27.89265,3.71902
midlog,cdrL,44.27189,5.902918667
midlog,cdrL,42.520584,5.6694112
midlog,cdrL,14.422205,1.922960667
midlog,cdrL,19.235384,2.564717867
midlog,cdrL,33.600594,4.4800792
midlog,cdrL,28.653097,3.820412933
midlog,cdrL,21.023796,2.8031728
midlog,cdrL,28.01785,3.735713333
midlog,cdrL,49.729267,6.630568933
midlog,cdrL,63.51378,8.468504
midlog,cdrL,29.15476,3.887301333
midlog,cdrL,16.03122,2.137496
midlog,cdrL,39.051247,5.206832933
midlog,cdrL,20.396078,2.719477067
midlog,cdrL,21.400934,2.853457867
midlog,cdrL,103.36827,13.782436
midlog,cdrL,31.016125,4.135483333
midlog,cdrL,33.955853,4.527447067
midlog,cdrL,23.259407,3.101254267
midlog,cdrL,14.3178215,1.909042867
midlog,cdrL,52.03845,6.93846
midlog,cdrL,50.24938,6.699917333
midlog,cdrL,23.323807,3.109840933
midlog,cdrL,152.5549,20.34065333
midlog,cdrL,17.088007,2.278400933
midlog,cdrL,21.189621,2.8252828
midlog,cdrL,28.79236,3.838981333
midlog,cdrL,38.28838,5.105117333
midlog,cdrL,264.6129,35.28172
midlog,cdrL,19.313208,2.5750944
midlog,cdrL,39.962482,5.328330933
midlog,cdrL,23.021729,3.069563867
midlog,cdrL,63.03174,8.404232
midlog,cdrL,58.463665,7.795155333
midlog,cdrL,22.090721,2.945429467
midlog,cdrL,119.26861,15.90248133
midlog,cdrL,35.805027,4.7740036
midlog,cdrL,27.018513,3.6024684
midlog,cdrL,58.30952,7.774602667
midlog,cdrL,26.076809,3.476907867
midlog,cdrL,80.23092,10.697456
midlog,cdrL,44.294468,5.905929067
midlog,cdrL,16.03122,2.137496
midlog,cdrL,29.681644,3.957552533
midlog,cdrL,39.20459,5.227278667
midlog,cdrL,149.69637,19.959516
midlog,cdrL,110.860275,14.78137
midlog,cdrL,149.12076,19.882768
midlog,cdrL,14.56022,1.941362667
midlog,cdrL,15.524175,2.06989
midlog,cdrL,14.866069,1.982142533
midlog,cdrL,25,3.333333333
midlog,cdrL,41.677334,5.556977867
midlog,cdrL,31.622776,4.216370133
midlog,cdrL,29.698484,3.959797867
midlog,cdrL,53.160137,7.088018267
midlog,cdrL,60.41523,8.055364
midlog,cdrL,24.04163,3.205550667
midlog,cdrL,26.24881,3.499841333
midlog,cdrL,46.227695,6.163692667
midlog,cdrL,20.615528,2.748737067
midlog,cdrL,103.44564,13.792752
midlog,cdrL,45,6
midlog,cdrL,21.84033,2.912044
midlog,cdrL,22.847319,3.0463092
midlog,cdrL,43.829212,5.843894933
midlog,cdrL,42.72002,5.696002667
midlog,cdrL,62.649822,8.3533096
midlog,cdrL,21.377558,2.850341067
midlog,cdrL,15.811388,2.108185067
midlog,cdrL,73.60027,9.813369333
midlog,cdrL,28.42534,3.790045333
midlog,cdrL,58.18075,7.757433333
midlog,cdrL,41.868843,5.5825124
midlog,cdrL,42.72002,5.696002667
midlog,cdrL,25,3.333333333
midlog,cdrL,38.600517,5.1467356
midlog,cdrL,39.40812,5.254416
midlog,cdrL,24.186773,3.224903067
midlog,cdrL,30.413813,4.055175067
midlog,cdrL,45.617977,6.082396933
midlog,cdrL,19.416489,2.5888652
midlog,cdrL,60.835846,8.111446133
midlog,cdrL,44.94441,5.992588
midlog,cdrL,60.671246,8.089499467
midlog,cdrL,76.40026,10.18670133
midlog,cdrL,25.96151,3.461534667
midlog,cdrL,46.818798,6.2425064
midlog,cdrL,24.5153,3.268706667
midlog,cdrL,163.88411,21.85121467
midlog,cdrL,229.45587,30.594116
midlog,cdrL,84.14868,11.219824
midlog,cdrL,185.45619,24.727492
midlog,cdrL,71.70077,9.560102667
midlog,cdrL,48.166378,6.422183733
midlog,cdrL,75,10
midlog,cdrL,25,3.333333333
midlog,cdrL,29.681644,3.957552533
midlog,cdrL,35.510563,4.734741733
midlog,cdrL,97.00516,12.93402133
midlog,cdrL,65.863495,8.781799333
midlog,cdrL,15.132746,2.017699467
midlog,cdrL,43.56604,5.808805333
midlog,cdrL,122.19656,16.29287467
midlog,cdrL,68.50548,9.134064
midlog,cdrL,25,3.333333333
midlog,cdrL,26.925823,3.590109733
midlog,cdrL,66.730804,8.897440533
midlog,cdrL,15.811388,2.108185067
midlog,cdrL,40.718548,5.429139733
midlog,cdrL,107.37784,14.31704533
midlog,cdrL,36.496574,4.866209867
midlog,cdrL,23.853722,3.180496267
midlog,cdrL,95.42536,12.72338133
midlog,cdrL,69.079666,9.210622133
midlog,cdrL,41.4367,5.524893333
midlog,cdrL,204.50183,27.26691067
midlog,cdrL,25.806976,3.440930133
midlog,cdrL,19.416489,2.5888652
midlog,cdrL,24.083189,3.211091867
midlog,cdrL,123.03658,16.40487733
midlog,cdrL,27.202942,3.627058933
midlog,cdrL,42.72002,5.696002667
midlog,cdrL,25.495098,3.3993464
midlog,ftsZ2,96.74709,12.899612
midlog,ftsZ2,67.47592,8.996789333
midlog,ftsZ2,135.47325,18.0631
midlog,ftsZ2,193.45801,25.79440133
midlog,ftsZ2,141.31525,18.84203333
midlog,ftsZ2,100.56838,13.40911733
midlog,ftsZ2,54.91812,7.322416
midlog,ftsZ2,33.61547,4.482062667
midlog,ftsZ2,38.600517,5.1467356
midlog,ftsZ2,69.2026,9.227013333
midlog,ftsZ2,140.41724,18.72229867
midlog,ftsZ2,235.17015,31.35602
midlog,ftsZ2,23.345236,3.112698133
midlog,ftsZ2,68.96376,9.195168
midlog,ftsZ2,71.5891,9.545213333
midlog,ftsZ2,53.15073,7.086764
midlog,ftsZ2,25.553865,3.407182
midlog,ftsZ2,27.45906,3.661208
midlog,ftsZ2,56.727417,7.5636556
midlog,ftsZ2,41.303753,5.507167067
midlog,ftsZ2,49.648766,6.619835467
midlog,ftsZ2,59.236813,7.898241733
midlog,ftsZ2,144.89996,19.31999467
midlog,ftsZ2,155.4381,20.72508
midlog,ftsZ2,25.179358,3.357247733
midlog,ftsZ2,26.305893,3.5074524
midlog,ftsZ2,194.83327,25.97776933
midlog,ftsZ2,24.698177,3.293090267
midlog,ftsZ2,22.803509,3.040467867
midlog,ftsZ2,194.9051,25.98734667
midlog,ftsZ2,176.28386,23.50451467
midlog,ftsZ2,195.35864,26.04781867
midlog,ftsZ2,37.336308,4.9781744
midlog,ftsZ2,17.492855,2.332380667
midlog,ftsZ2,117.09825,15.6131
midlog,ftsZ2,101.13852,13.485136
midlog,ftsZ2,39.812057,5.308274267
midlog,ftsZ2,62.817196,8.375626133
midlog,ftsZ2,51.088158,6.8117544
midlog,ftsZ2,48.373547,6.449806267
midlog,ftsZ2,74.672615,9.956348667
midlog,ftsZ2,132.83449,17.71126533
midlog,ftsZ2,80.09994,10.679992
midlog,ftsZ2,380.6166,50.74888
midlog,ftsZ2,20.880613,2.784081733
midlog,ftsZ2,33.13608,4.418144
midlog,ftsZ2,27.856777,3.714236933
midlog,ftsZ2,190.94763,25.459684
midlog,ftsZ2,172.32527,22.97670267
midlog,ftsZ2,171.21332,22.82844267
midlog,ftsZ2,24.698177,3.293090267
midlog,ftsZ2,59.548298,7.939773067
midlog,ftsZ2,95.880135,12.784018
midlog,ftsZ2,153.44705,20.45960667
midlog,ftsZ2,125,16.66666667
midlog,ftsZ2,274.12772,36.55036267
midlog,ftsZ2,31.780497,4.2373996
midlog,ftsZ2,29.15476,3.887301333
midlog,ftsZ2,131.13733,17.48497733
midlog,ftsZ2,16.124516,2.149935467
midlog,ftsZ2,34.0147,4.535293333
midlog,ftsZ2,29.732138,3.964285067
midlog,ftsZ2,22.472204,2.996293867
midlog,ftsZ2,18.027756,2.4037008
midlog,ftsZ2,65.60488,8.747317333
midlog,ftsZ2,115.316956,15.37559413
midlog,ftsZ2,65.30697,8.707596
midlog,ftsZ2,282.80383,37.70717733
midlog,ftsZ2,145.27904,19.37053867
midlog,ftsZ2,56.293873,7.505849733
midlog,ftsZ2,25.079872,3.343982933
midlog,ftsZ2,120,16
midlog,ftsZ2,61.983868,8.264515733
midlog,ftsZ2,119.64113,15.95215067
midlog,ftsZ2,41.14608,5.486144
midlog,ftsZ2,208.80614,27.84081867
midlog,ftsZ2,88.86507,11.848676
midlog,ftsZ2,19.313208,2.5750944
midlog,ftsZ2,19.235384,2.564717867
midlog,ftsZ2,120.01666,16.00222133
midlog,ftsZ2,19.235384,2.564717867
midlog,ftsZ2,118.869675,15.84929
midlog,ftsZ2,166.64333,22.21911067
midlog,ftsZ2,23.70654,3.160872
midlog,ftsZ2,26.925823,3.590109733
midlog,ftsZ2,22.36068,2.981424
midlog,ftsZ2,54.230988,7.2307984
midlog,ftsZ2,17.262676,2.301690133
midlog,ftsZ2,27.658634,3.687817867
midlog,ftsZ2,93.230896,12.43078613
midlog,ftsZ2,29.068884,3.8758512
midlog,ftsZ2,214.2732,28.56976
midlog,ftsZ2,46.8615,6.2482
midlog,ftsZ2,24.166092,3.2221456
midlog,ftsZ2,130.38405,17.38454
midlog,ftsZ2,29.068884,3.8758512
midlog,ftsZ2,43.416588,5.7888784
midlog,ftsZ2,154.14604,20.55280533
midlog,ftsZ2,72.56721,9.675628
midlog,ftsZ2,110.01818,14.66909067
midlog,ftsZ2,32.449963,4.326661733
midlog,ftsZ2,101.71037,13.56138267
midlog,ftsZ2,23.769728,3.169297067
midlog,ftsZ2,340.689,45.4252
midlog,ftsZ2,87.28116,11.637488
midlog,ftsZ2,20.615528,2.748737067
midlog,ftsZ2,170.03824,22.67176533
midlog,ftsZ2,54.67175,7.289566667
midlog,ftsZ2,180.61284,24.081712
midlog,ftsZ2,44.72136,5.962848
midlog,ftsZ2,22.847319,3.0463092
midlog,ftsZ2,59.615433,7.9487244
midlog,ftsZ2,62.1289,8.283853333
midlog,ftsZ2,66.730804,8.897440533
midlog,ftsZ2,26,3.466666667
midlog,ftsZ2,26.172504,3.4896672
midlog,ftsZ2,23.086792,3.078238933
midlog,ftsZ2,82.219215,10.962562
midlog,ftsZ2,25.298222,3.373096267
midlog,ftsZ2,99.0202,13.20269333
midlog,ftsZ2,73.53911,9.805214667
midlog,ftsZ2,65.946945,8.792926
midlog,ftsZ2,17.492855,2.332380667
midlog,ftsZ2,23.194826,3.092643467
midlog,ftsZ2,164.13713,21.88495067
midlog,ftsZ2,103.35376,13.78050133
midlog,ftsZ2,153.57408,20.476544
midlog,ftsZ2,22.472204,2.996293867
midlog,ftsZ2,30.066593,4.008879067
midlog,ftsZ2,120.241425,16.03219
midlog,ftsZ2,25,3.333333333
midlog,ftsZ2,25.495098,3.3993464
midlog,ftsZ2,21.400934,2.853457867
midlog,ftsZ2,125.032,16.67093333
midlog,ftsZ2,19.723083,2.6297444
midlog,ftsZ2,42.638012,5.685068267
midlog,ftsZ2,125.872955,16.78306067
midlog,ftsZ2,15.811388,2.108185067
midlog,ftsZ2,120.10412,16.01388267
midlog,ftsZ2,68.154236,9.087231467
midlog,ftsZ2,224.00893,29.86785733
midlog,ftsZ2,81.400246,10.85336613
midlog,ftsZ2,23.259407,3.101254267
midlog,ftsZ2,32.649654,4.3532872
midlog,ftsZ2,17.464249,2.328566533
midlog,ftsZ2,61.846584,8.2462112
midlog,ftsZ2,270.02408,36.00321067
midlog,ftsZ2,66.61081,8.881441333
midlog,ftsZ2,185.43193,24.72425733
midlog,ftsZ2,179.27911,23.90388133
midlog,ftsZ2,21.470911,2.862788133
midlog,ftsZ2,21.633308,2.884441067
midlog,ftsZ2,23.194826,3.092643467
midlog,ftsZ2,44.14748,5.886330667
midlog,ftsZ2,26.076809,3.476907867
midlog,ftsZ2,21.954498,2.9272664
midlog,ftsZ2,29.832869,3.977715867
midlog,ftsZ2,105.53672,14.07156267
midlog,ftsZ2,28.84441,3.845921333
midlog,ftsZ2,32.24903,4.299870667
midlog,ftsZ2,28.79236,3.838981333
midlog,ftsZ2,88.88757,11.851676
midlog,ftsZ2,26.925823,3.590109733
midlog,ftsZ2,212.41704,28.322272
midlog,ftsZ2,108.060165,14.408022
midlog,ftsZ2,31.780497,4.2373996
midlog,ftsZ2,41.036568,5.4715424
midlog,ftsZ2,40.04997,5.339996
midlog,ftsZ2,46.238514,6.1651352
midlog,ftsZ2,79.429214,10.59056187
midlog,ftsZ2,19.849434,2.6465912
midlog,ftsZ2,57.48913,7.665217333
midlog,ftsZ2,27.166155,3.622154
midlog,ftsZ2,29.732138,3.964285067
midlog,ftsZ2,49.497475,6.599663333
midlog,ftsZ2,225.87828,30.117104
midlog,ftsZ2,58.5235,7.803133333
midlog,ftsZ2,172.10461,22.94728133
midlog,ftsZ2,52.810986,7.0414648
midlog,ftsZ2,20.615528,2.748737067
midlog,ftsZ2,158.42033,21.12271067
midlog,ftsZ2,26.683329,3.5577772
midlog,ftsZ2,74.94665,9.992886667
midlog,ftsZ2,60.41523,8.055364
midlog,ftsZ2,80.622574,10.74967653
midlog,ftsZ2,82.38932,10.98524267
midlog,ftsZ2,29.068884,3.8758512
midlog,ftsZ2,23.259407,3.101254267
midlog,ftsZ2,121.264175,16.16855667
midlog,ftsZ2,66.309875,8.841316667
midlog,ftsZ2,48.82622,6.510162667
midlog,ftsZ2,255.8906,34.11874667
midlog,ftsZ2,52.392746,6.985699467
midlog,ftsZ2,168.25279,22.43370533
midlog,ftsZ2,21.954498,2.9272664
midlog,ftsZ2,122.494896,16.3326528
midlog,ftsZ2,21.400934,2.853457867
midlog,ftsZ2,36.359318,4.847909067
midlog,ftsZ2,107.78683,14.37157733
midlog,ftsZ2,337.23138,44.964184
midlog,ftsZ2,23.323807,3.109840933
midlog,ftsZ2,90.47099,12.06279867
midlog,ftsZ2,16.643316,2.2191088
midlog,ftsZ2,65.36819,8.715758667
midlog,ftsZ2,20.615528,2.748737067
midlog,ftsZ2,26.24881,3.499841333
midlog,ftsZ2,173.63179,23.15090533
midlog,ftsZ2,114.28036,15.23738133
midlog,ftsZ2,58.137768,7.7517024
midlog,ftsZ2,116.284134,15.5045512
midlog,ftsZ2,62.03225,8.270966667
midlog,ftsZ2,51.62364,6.883152
midlog,ftsZ2,152.1611,20.28814667
midlog,ftsZ2,24.33105,3.24414
midlog,ftsZ2,26.476404,3.5301872
midlog,ftsZ2,37.01351,4.935134667
midlog,ftsZ2,181.37254,24.18300533
midlog,ftsZ2,26.925823,3.590109733
midlog,ftsZ2,22.472204,2.996293867
midlog,ftsZ2,22.022715,2.936362
midlog,ftsZ2,243.82166,32.50955467
midlog,ftsZ2,50.32892,6.710522667
midlog,ftsZ2,21.095022,2.8126696
midlog,ftsZ2,77.201035,10.29347133
midlog,ftsZ2,19.723083,2.6297444
midlog,ftsZ2,42.80187,5.706916
midlog,ftsZ2,34.539833,4.605311067
midlog,ftsZ2,21.400934,2.853457867
midlog,ura3,54.74486,7.299314667
midlog,ura3,72.691124,9.692149867
midlog,ura3,84.89994,11.319992
midlog,ura3,39.051247,5.206832933
midlog,ura3,44.181442,5.890858933
midlog,ura3,21.954498,2.9272664
midlog,ura3,44.181442,5.890858933
midlog,ura3,49.76947,6.635929333
midlog,ura3,62.201286,8.2935048
midlog,ura3,19.646883,2.6195844
midlog,ura3,52.611786,7.0149048
midlog,ura3,80.399,10.71986667
midlog,ura3,51.47815,6.863753333
midlog,ura3,62.289646,8.305286133
midlog,ura3,67.47592,8.996789333
midlog,ura3,54.08327,7.211102667
midlog,ura3,61.204575,8.16061
midlog,ura3,34.713108,4.6284144
midlog,ura3,40.1995,5.359933333
midlog,ura3,28.160255,3.754700667
midlog,ura3,72.02777,9.603702667
midlog,ura3,20.615528,2.748737067
midlog,ura3,63.1981,8.426413333
midlog,ura3,24.33105,3.24414
midlog,ura3,31.95309,4.260412
midlog,ura3,40.012497,5.3349996
midlog,ura3,50.695168,6.759355733
midlog,ura3,33.955853,4.527447067
midlog,ura3,45.276924,6.0369232
midlog,ura3,68.593,9.145733333
midlog,ura3,50.803543,6.773805733
midlog,ura3,30.016663,4.002221733
midlog,ura3,165.92166,22.122888
midlog,ura3,43.965897,5.8621196
midlog,ura3,46.52956,6.203941333
midlog,ura3,60.207973,8.027729733
midlog,ura3,46.572525,6.20967
midlog,ura3,17.720045,2.362672667
midlog,ura3,61.522354,8.202980533
midlog,ura3,50.635956,6.7514608
midlog,ura3,35.510563,4.734741733
midlog,ura3,86.58522,11.544696
midlog,ura3,48.6621,6.48828
midlog,ura3,18.384777,2.4513036
midlog,ura3,29.410883,3.921451067
midlog,ura3,39.56008,5.274677333
midlog,ura3,32.31099,4.308132
midlog,ura3,65.06919,8.675892
midlog,ura3,53.75872,7.167829333
midlog,ura3,55.713554,7.428473867
midlog,ura3,34.88553,4.651404
midlog,ura3,22.803509,3.040467867
midlog,ura3,80.05623,10.674164
midlog,ura3,40.804413,5.4405884
midlog,ura3,41.617306,5.548974133
midlog,ura3,47.539455,6.338594
midlog,ura3,25.079872,3.343982933
midlog,ura3,23.259407,3.101254267
midlog,ura3,56.920998,7.5894664
midlog,ura3,25.495098,3.3993464
midlog,ura3,23.70654,3.160872
midlog,ura3,59.682495,7.957666
midlog,ura3,30.805843,4.107445733
midlog,ura3,54.81788,7.309050667
midlog,ura3,25.059929,3.341323867
midlog,ura3,52.924473,7.0565964
midlog,ura3,28.42534,3.790045333
midlog,ura3,41.785164,5.5713552
midlog,ura3,49.25444,6.567258667
midlog,ura3,34.36568,4.582090667
midlog,ura3,30.083218,4.011095733
midlog,ura3,55.081757,7.344234267
midlog,ura3,55.542778,7.405703733
midlog,ura3,54.230988,7.2307984
midlog,ura3,35.468296,4.729106133
midlog,ura3,24.33105,3.24414
midlog,ura3,35.510563,4.734741733
midlog,ura3,64.25729,8.567638667
midlog,ura3,36.249138,4.8332184
midlog,ura3,29.832869,3.977715867
midlog,ura3,35.17101,4.689468
midlog,ura3,73.061615,9.741548667
midlog,ura3,73.43024,9.790698667
midlog,ura3,23.769728,3.169297067
midlog,ura3,35.1141,4.68188
midlog,ura3,50.695168,6.759355733
midlog,ura3,38.832977,5.177730267
midlog,ura3,31.241,4.165466667
midlog,ura3,85.28775,11.3717
midlog,ura3,45.54119,6.072158667
midlog,ura3,53.75872,7.167829333
midlog,ura3,30.479502,4.0639336
midlog,ura3,47.296936,6.306258133
midlog,ura3,19.313208,2.5750944
midlog,ura3,52.611786,7.0149048
midlog,ura3,22.472204,2.996293867
midlog,ura3,55.97321,7.463094667
midlog,ura3,31.764761,4.235301467
midlog,ura3,33.37664,4.450218667
midlog,ura3,46.69047,6.225396
midlog,ura3,101.12369,13.48315867
midlog,ura3,24.351591,3.2468788
midlog,ura3,89.498604,11.9331472
midlog,ura3,49.24429,6.565905333
midlog,ura3,78.10249,10.41366533
midlog,ura3,37,4.933333333
midlog,ura3,232.34888,30.97985067
midlog,ura3,41.484936,5.5313248
midlog,ura3,56.302753,7.507033733
midlog,ura3,81.565926,10.8754568
midlog,ura3,56.61272,7.548362667
midlog,ura3,33.83785,4.511713333
midlog,ura3,36.67424,4.889898667
midlog,ura3,34.132095,4.550946
midlog,ura3,68.593,9.145733333
midlog,ura3,27.166155,3.622154
midlog,ura3,52.392746,6.985699467
midlog,ura3,39.051247,5.206832933
midlog,ura3,57.974133,7.7298844
midlog,ura3,23.769728,3.169297067
midlog,ura3,30.675724,4.090096533
midlog,ura3,78.77182,10.50290933
midlog,ura3,26.076809,3.476907867
midlog,ura3,45.221676,6.0295568
midlog,ura3,51.10773,6.814364
midlog,ura3,24.207438,3.2276584
midlog,ura3,55.946404,7.459520533
midlog,ura3,38.910152,5.188020267
midlog,ura3,78.54935,10.47324667
midlog,ura3,69.89278,9.319037333
midlog,ura3,41.785164,5.5713552
midlog,ura3,52.49762,6.999682667
midlog,ura3,86.977005,11.596934
midlog,ura3,18.681541,2.490872133
midlog,ura3,31.38471,4.184628
midlog,ura3,38.209946,5.094659467
midlog,ura3,36.40055,4.853406667
midlog,ura3,56.435802,7.5247736
midlog,ura3,71.17584,9.490112
midlog,ura3,26.076809,3.476907867
midlog,ura3,70.5762,9.41016
midlog,ura3,38.8973,5.186306667
midlog,ura3,50.566788,6.7422384
midlog,ura3,46.872166,6.249622133
midlog,ura3,45.188496,6.0251328
midlog,ura3,48.507732,6.4676976
midlog,ura3,51.47815,6.863753333
midlog,ura3,51.41984,6.855978667
midlog,ura3,19.235384,2.564717867
midlog,ura3,45.122055,6.016274
midlog,ura3,25.806976,3.440930133
midlog,ura3,79.755875,10.63411667
midlog,ura3,18.601076,2.480143467
midlog,ura3,39.39543,5.252724
midlog,ura3,47.095646,6.279419467
midlog,ura3,48.76474,6.501965333
midlog,ura3,107.44766,14.32635467
midlog,ura3,50.32892,6.710522667
midlog,ura3,45.276924,6.0369232
midlog,ura3,43.416588,5.7888784
midlog,ura3,49.09175,6.545566667
midlog,ura3,46.400433,6.1867244
midlog,ura3,79.025314,10.53670853
midlog,ura3,49.648766,6.619835467
midlog,ura3,18.788294,2.505105867
midlog,ura3,35,4.666666667
midlog,ura3,45.35416,6.047221333
midlog,ura3,48.373547,6.449806267
midlog,ura3,32.984844,4.3979792
midlog,ura3,60.671246,8.089499467
midlog,ura3,43.908997,5.854532933
midlog,ura3,40.1995,5.359933333
midlog,ura3,49.162994,6.555065867
midlog,ura3,64.629715,8.617295333
midlog,ura3,65,8.666666667
midlog,ura3,61.03278,8.137704
midlog,ura3,30.149628,4.0199504
midlog,ura3,57.870544,7.716072533
