Growth_phase,Strain,Area_px,Area
midlog,cdrL,762.875,13.56222222
midlog,cdrL,852.5,15.15555556
midlog,cdrL,1052.875,18.71777778
midlog,cdrL,1450,25.77777778
midlog,cdrL,107.75,1.915555556
midlog,cdrL,420,7.466666667
midlog,cdrL,126.625,2.251111111
midlog,cdrL,212.25,3.773333333
midlog,cdrL,374.375,6.655555556
midlog,cdrL,205.625,3.655555556
midlog,cdrL,614.5,10.92444444
midlog,cdrL,7178.625,127.62
midlog,cdrL,302.125,5.371111111
midlog,cdrL,386.625,6.873333333
midlog,cdrL,313.5,5.573333333
midlog,cdrL,565.25,10.04888889
midlog,cdrL,248.75,4.422222222
midlog,cdrL,455.625,8.1
midlog,cdrL,385.25,6.848888889
midlog,cdrL,849.875,15.10888889
midlog,cdrL,592.25,10.52888889
midlog,cdrL,117.625,2.091111111
midlog,cdrL,539.125,9.584444444
midlog,cdrL,385.875,6.86
midlog,cdrL,101.5,1.804444444
midlog,cdrL,121.375,2.157777778
midlog,cdrL,314,5.582222222
midlog,cdrL,146.75,2.608888889
midlog,cdrL,108.625,1.931111111
midlog,cdrL,263.875,4.691111111
midlog,cdrL,804.125,14.29555556
midlog,cdrL,699,12.42666667
midlog,cdrL,388.5,6.906666667
midlog,cdrL,130.5,2.32
midlog,cdrL,252.25,4.484444444
midlog,cdrL,194.5,3.457777778
midlog,cdrL,102.875,1.828888889
midlog,cdrL,1077.5,19.15555556
midlog,cdrL,439.5,7.813333333
midlog,cdrL,358.625,6.375555556
midlog,cdrL,145.125,2.58
midlog,cdrL,105.5,1.875555556
midlog,cdrL,289.5,5.146666667
midlog,cdrL,297.375,5.286666667
midlog,cdrL,311.125,5.531111111
midlog,cdrL,1075.125,19.11333333
midlog,cdrL,114.625,2.037777778
midlog,cdrL,112.375,1.997777778
midlog,cdrL,370.875,6.593333333
midlog,cdrL,536.625,9.54
midlog,cdrL,2593.5,46.10666667
midlog,cdrL,165.5,2.942222222
midlog,cdrL,374.875,6.664444444
midlog,cdrL,169.5,3.013333333
midlog,cdrL,555.625,9.877777778
midlog,cdrL,473.5,8.417777778
midlog,cdrL,221.875,3.944444444
midlog,cdrL,1292.5,22.97777778
midlog,cdrL,464.875,8.264444444
midlog,cdrL,169,3.004444444
midlog,cdrL,534,9.493333333
midlog,cdrL,344.625,6.126666667
midlog,cdrL,894.25,15.89777778
midlog,cdrL,679.25,12.07555556
midlog,cdrL,139.5,2.48
midlog,cdrL,277.625,4.935555556
midlog,cdrL,573.75,10.2
midlog,cdrL,810.375,14.40666667
midlog,cdrL,582.25,10.35111111
midlog,cdrL,586.875,10.43333333
midlog,cdrL,125.875,2.237777778
midlog,cdrL,133.125,2.366666667
midlog,cdrL,115.875,2.06
midlog,cdrL,185.375,3.295555556
midlog,cdrL,527.375,9.375555556
midlog,cdrL,108.875,1.935555556
midlog,cdrL,184.625,3.282222222
midlog,cdrL,595.125,10.58
midlog,cdrL,1144.375,20.34444444
midlog,cdrL,248.375,4.415555556
midlog,cdrL,222.375,3.953333333
midlog,cdrL,781.375,13.89111111
midlog,cdrL,200,3.555555556
midlog,cdrL,1191.25,21.17777778
midlog,cdrL,482.375,8.575555556
midlog,cdrL,221.875,3.944444444
midlog,cdrL,294.375,5.233333333
midlog,cdrL,455.25,8.093333333
midlog,cdrL,383,6.808888889
midlog,cdrL,878.625,15.62
midlog,cdrL,203.375,3.615555556
midlog,cdrL,129.875,2.308888889
midlog,cdrL,1206.875,21.45555556
midlog,cdrL,297.375,5.286666667
midlog,cdrL,1108.625,19.70888889
midlog,cdrL,481.25,8.555555556
midlog,cdrL,875.125,15.55777778
midlog,cdrL,240.625,4.277777778
midlog,cdrL,227.875,4.051111111
midlog,cdrL,537.5,9.555555556
midlog,cdrL,244.125,4.34
midlog,cdrL,303.75,5.4
midlog,cdrL,736.75,13.09777778
midlog,cdrL,195.625,3.477777778
midlog,cdrL,563.5,10.01777778
midlog,cdrL,258.625,4.597777778
midlog,cdrL,476.125,8.464444444
midlog,cdrL,481.375,8.557777778
midlog,cdrL,188,3.342222222
midlog,cdrL,359.875,6.397777778
midlog,cdrL,131.875,2.344444444
midlog,cdrL,819.125,14.56222222
midlog,cdrL,1367.25,24.30666667
midlog,cdrL,464.375,8.255555556
midlog,cdrL,2964.125,52.69555556
midlog,cdrL,779.625,13.86
midlog,cdrL,581.375,10.33555556
midlog,cdrL,1293.625,22.99777778
midlog,cdrL,250,4.444444444
midlog,cdrL,401.625,7.14
midlog,cdrL,437.625,7.78
midlog,cdrL,993.875,17.66888889
midlog,cdrL,740.5,13.16444444
midlog,cdrL,122.125,2.171111111
midlog,cdrL,429.375,7.633333333
midlog,cdrL,1290,22.93333333
midlog,cdrL,725.625,12.9
midlog,cdrL,243.75,4.333333333
midlog,cdrL,341.875,6.077777778
midlog,cdrL,621.125,11.04222222
midlog,cdrL,148.75,2.644444444
midlog,cdrL,424.25,7.542222222
midlog,cdrL,804.5,14.30222222
midlog,cdrL,271.625,4.828888889
midlog,cdrL,129,2.293333333
midlog,cdrL,911.875,16.21111111
midlog,cdrL,1204.875,21.42
midlog,cdrL,378.875,6.735555556
midlog,cdrL,1526.5,27.13777778
midlog,cdrL,185.875,3.304444444
midlog,cdrL,106.125,1.886666667
midlog,cdrL,183.125,3.255555556
midlog,cdrL,650.875,11.57111111
midlog,cdrL,351.75,6.253333333
midlog,cdrL,212.5,3.777777778
midlog,cdrL,245.25,4.36
midlog,ftsZ2,752.25,13.37333333
midlog,ftsZ2,382.375,6.797777778
midlog,ftsZ2,948.375,16.86
midlog,ftsZ2,887.375,15.77555556
midlog,ftsZ2,668.875,11.89111111
midlog,ftsZ2,847.25,15.06222222
midlog,ftsZ2,258.125,4.588888889
midlog,ftsZ2,296.125,5.264444444
midlog,ftsZ2,127.125,2.26
midlog,ftsZ2,634.375,11.27777778
midlog,ftsZ2,1425,25.33333333
midlog,ftsZ2,2440.5,43.38666667
midlog,ftsZ2,128.75,2.288888889
midlog,ftsZ2,533.25,9.48
midlog,ftsZ2,360,6.4
midlog,ftsZ2,506.625,9.006666667
midlog,ftsZ2,104.75,1.862222222
midlog,ftsZ2,152.25,2.706666667
midlog,ftsZ2,282.375,5.02
midlog,ftsZ2,131.75,2.342222222
midlog,ftsZ2,350,6.222222222
midlog,ftsZ2,431.5,7.671111111
midlog,ftsZ2,1180.25,20.98222222
midlog,ftsZ2,1416.875,25.18888889
midlog,ftsZ2,278.75,4.955555556
midlog,ftsZ2,291.625,5.184444444
midlog,ftsZ2,1817.125,32.30444444
midlog,ftsZ2,125.125,2.224444444
midlog,ftsZ2,117.875,2.095555556
midlog,ftsZ2,2366.5,42.07111111
midlog,ftsZ2,1603.625,28.50888889
midlog,ftsZ2,1390.125,24.71333333
midlog,ftsZ2,320.625,5.7
midlog,ftsZ2,130.125,2.313333333
midlog,ftsZ2,1644.5,29.23555556
midlog,ftsZ2,627.75,11.16
midlog,ftsZ2,413.25,7.346666667
midlog,ftsZ2,424.125,7.54
midlog,ftsZ2,511.25,9.088888889
midlog,ftsZ2,340.375,6.051111111
midlog,ftsZ2,745.125,13.24666667
midlog,ftsZ2,996.75,17.72
midlog,ftsZ2,403.625,7.175555556
midlog,ftsZ2,5864.375,104.2555556
midlog,ftsZ2,103,1.831111111
midlog,ftsZ2,212.875,3.784444444
midlog,ftsZ2,101.625,1.806666667
midlog,ftsZ2,2034,36.16
midlog,ftsZ2,1173.5,20.86222222
midlog,ftsZ2,1702.125,30.26
midlog,ftsZ2,179.5,3.191111111
midlog,ftsZ2,279.875,4.975555556
midlog,ftsZ2,989.625,17.59333333
midlog,ftsZ2,1026,18.24
midlog,ftsZ2,1031.375,18.33555556
midlog,ftsZ2,2849.625,50.66
midlog,ftsZ2,191.25,3.4
midlog,ftsZ2,130.875,2.326666667
midlog,ftsZ2,767.75,13.64888889
midlog,ftsZ2,109,1.937777778
midlog,ftsZ2,328.25,5.835555556
midlog,ftsZ2,168.75,3
midlog,ftsZ2,130.625,2.322222222
midlog,ftsZ2,175.75,3.124444444
midlog,ftsZ2,336,5.973333333
midlog,ftsZ2,866.125,15.39777778
midlog,ftsZ2,501.375,8.913333333
midlog,ftsZ2,3401,60.46222222
midlog,ftsZ2,1383.125,24.58888889
midlog,ftsZ2,258.625,4.597777778
midlog,ftsZ2,142.5,2.533333333
midlog,ftsZ2,1753.5,31.17333333
midlog,ftsZ2,527.75,9.382222222
midlog,ftsZ2,756.5,13.44888889
midlog,ftsZ2,114.75,2.04
midlog,ftsZ2,1728.25,30.72444444
midlog,ftsZ2,685,12.17777778
midlog,ftsZ2,150.25,2.671111111
midlog,ftsZ2,107.75,1.915555556
midlog,ftsZ2,960.75,17.08
midlog,ftsZ2,129.75,2.306666667
midlog,ftsZ2,1026.25,18.24444444
midlog,ftsZ2,2571.75,45.72
midlog,ftsZ2,136.625,2.428888889
midlog,ftsZ2,113.25,2.013333333
midlog,ftsZ2,155.5,2.764444444
midlog,ftsZ2,465.125,8.268888889
midlog,ftsZ2,102.125,1.815555556
midlog,ftsZ2,268.5,4.773333333
midlog,ftsZ2,847.125,15.06
midlog,ftsZ2,140.125,2.491111111
midlog,ftsZ2,1920.125,34.13555556
midlog,ftsZ2,160,2.844444444
midlog,ftsZ2,353.125,6.277777778
midlog,ftsZ2,1069.75,19.01777778
midlog,ftsZ2,281.75,5.008888889
midlog,ftsZ2,310.75,5.524444444
midlog,ftsZ2,2167.5,38.53333333
midlog,ftsZ2,742.625,13.20222222
midlog,ftsZ2,1312,23.32444444
midlog,ftsZ2,239.875,4.264444444
midlog,ftsZ2,426,7.573333333
midlog,ftsZ2,140,2.488888889
midlog,ftsZ2,3197.375,56.84222222
midlog,ftsZ2,445.125,7.913333333
midlog,ftsZ2,183.75,3.266666667
midlog,ftsZ2,1008.375,17.92666667
midlog,ftsZ2,447.75,7.96
midlog,ftsZ2,2300.75,40.90222222
midlog,ftsZ2,330.5,5.875555556
midlog,ftsZ2,179.25,3.186666667
midlog,ftsZ2,510.875,9.082222222
midlog,ftsZ2,434.875,7.731111111
midlog,ftsZ2,480.375,8.54
midlog,ftsZ2,169.375,3.011111111
midlog,ftsZ2,136.75,2.431111111
midlog,ftsZ2,173.75,3.088888889
midlog,ftsZ2,581.625,10.34
midlog,ftsZ2,145.875,2.593333333
midlog,ftsZ2,688.625,12.24222222
midlog,ftsZ2,290.375,5.162222222
midlog,ftsZ2,511.5,9.093333333
midlog,ftsZ2,107.125,1.904444444
midlog,ftsZ2,116.5,2.071111111
midlog,ftsZ2,1863.125,33.12222222
midlog,ftsZ2,1148.75,20.42222222
midlog,ftsZ2,889.5,15.81333333
midlog,ftsZ2,104.5,1.857777778
midlog,ftsZ2,189.5,3.368888889
midlog,ftsZ2,1411.125,25.08666667
midlog,ftsZ2,122,2.168888889
midlog,ftsZ2,128.375,2.282222222
midlog,ftsZ2,108.5,1.928888889
midlog,ftsZ2,1030,18.31111111
midlog,ftsZ2,107.25,1.906666667
midlog,ftsZ2,122.75,2.182222222
midlog,ftsZ2,941.25,16.73333333
midlog,ftsZ2,157.5,2.8
midlog,ftsZ2,479.5,8.524444444
midlog,ftsZ2,397.125,7.06
midlog,ftsZ2,2033.75,36.15555556
midlog,ftsZ2,729.25,12.96444444
midlog,ftsZ2,104.75,1.862222222
midlog,ftsZ2,186.625,3.317777778
midlog,ftsZ2,126.75,2.253333333
midlog,ftsZ2,401.375,7.135555556
midlog,ftsZ2,2849,50.64888889
midlog,ftsZ2,273,4.853333333
midlog,ftsZ2,1500,26.66666667
midlog,ftsZ2,1954.625,34.74888889
midlog,ftsZ2,154.125,2.74
midlog,ftsZ2,109.625,1.948888889
midlog,ftsZ2,131.25,2.333333333
midlog,ftsZ2,165.375,2.94
midlog,ftsZ2,130.375,2.317777778
midlog,ftsZ2,139.875,2.486666667
midlog,ftsZ2,380.25,6.76
midlog,ftsZ2,566,10.06222222
midlog,ftsZ2,179.375,3.188888889
midlog,ftsZ2,171.875,3.055555556
midlog,ftsZ2,171.375,3.046666667
midlog,ftsZ2,691.125,12.28666667
midlog,ftsZ2,338.125,6.011111111
midlog,ftsZ2,1939.625,34.48222222
midlog,ftsZ2,470.5,8.364444444
midlog,ftsZ2,165.875,2.948888889
midlog,ftsZ2,213.625,3.797777778
midlog,ftsZ2,155.125,2.757777778
midlog,ftsZ2,422.75,7.515555556
midlog,ftsZ2,1024.375,18.21111111
midlog,ftsZ2,101.75,1.808888889
midlog,ftsZ2,508.375,9.037777778
midlog,ftsZ2,247.875,4.406666667
midlog,ftsZ2,203.5,3.617777778
midlog,ftsZ2,253.75,4.511111111
midlog,ftsZ2,3324.5,59.10222222
midlog,ftsZ2,470,8.355555556
midlog,ftsZ2,1463.875,26.02444444
midlog,ftsZ2,377.875,6.717777778
midlog,ftsZ2,105.125,1.868888889
midlog,ftsZ2,930,16.53333333
midlog,ftsZ2,246.625,4.384444444
midlog,ftsZ2,327.5,5.822222222
midlog,ftsZ2,496.875,8.833333333
midlog,ftsZ2,809.5,14.39111111
midlog,ftsZ2,710,12.62222222
midlog,ftsZ2,173.375,3.082222222
midlog,ftsZ2,108.375,1.926666667
midlog,ftsZ2,693.75,12.33333333
midlog,ftsZ2,635.125,11.29111111
midlog,ftsZ2,389.625,6.926666667
midlog,ftsZ2,1684,29.93777778
midlog,ftsZ2,318,5.653333333
midlog,ftsZ2,1629.25,28.96444444
midlog,ftsZ2,104.5,1.857777778
midlog,ftsZ2,1840.75,32.72444444
midlog,ftsZ2,108.25,1.924444444
midlog,ftsZ2,337.5,6
midlog,ftsZ2,731.625,13.00666667
midlog,ftsZ2,3240.875,57.61555556
midlog,ftsZ2,161.875,2.877777778
midlog,ftsZ2,505.375,8.984444444
midlog,ftsZ2,175.25,3.115555556
midlog,ftsZ2,504.125,8.962222222
midlog,ftsZ2,155.875,2.771111111
midlog,ftsZ2,136.625,2.428888889
midlog,ftsZ2,1352,24.03555556
midlog,ftsZ2,523.375,9.304444444
midlog,ftsZ2,393.375,6.993333333
midlog,ftsZ2,909,16.16
midlog,ftsZ2,477.75,8.493333333
midlog,ftsZ2,162.125,2.882222222
midlog,ftsZ2,1335,23.73333333
midlog,ftsZ2,103.375,1.837777778
midlog,ftsZ2,116.5,2.071111111
midlog,ftsZ2,296.875,5.277777778
midlog,ftsZ2,1875.625,33.34444444
midlog,ftsZ2,151.75,2.697777778
midlog,ftsZ2,104.875,1.864444444
midlog,ftsZ2,125.25,2.226666667
midlog,ftsZ2,3290.625,58.5
midlog,ftsZ2,483.75,8.6
midlog,ftsZ2,124.75,2.217777778
midlog,ftsZ2,552.25,9.817777778
midlog,ftsZ2,104.5,1.857777778
midlog,ftsZ2,239.125,4.251111111
midlog,ftsZ2,363.75,6.466666667
midlog,ftsZ2,212,3.768888889
midlog,ura3,944.5,16.79111111
midlog,ura3,981.5,17.44888889
midlog,ura3,770.25,13.69333333
midlog,ura3,319.625,5.682222222
midlog,ura3,338.75,6.022222222
midlog,ura3,122.125,2.171111111
midlog,ura3,572.125,10.17111111
midlog,ura3,426.25,7.577777778
midlog,ura3,714.875,12.70888889
midlog,ura3,158,2.808888889
midlog,ura3,231.625,4.117777778
midlog,ura3,593.125,10.54444444
midlog,ura3,705.625,12.54444444
midlog,ura3,805.375,14.31777778
midlog,ura3,673.125,11.96666667
midlog,ura3,471.75,8.386666667
midlog,ura3,651.5,11.58222222
midlog,ura3,484.625,8.615555556
midlog,ura3,379.125,6.74
midlog,ura3,213,3.786666667
midlog,ura3,1278.875,22.73555556
midlog,ura3,112,1.991111111
midlog,ura3,621.25,11.04444444
midlog,ura3,297.125,5.282222222
midlog,ura3,233.75,4.155555556
midlog,ura3,485.375,8.628888889
midlog,ura3,477,8.48
midlog,ura3,279,4.96
midlog,ura3,620.875,11.03777778
midlog,ura3,1399.75,24.88444444
midlog,ura3,496.625,8.828888889
midlog,ura3,217.5,3.866666667
midlog,ura3,1917,34.08
midlog,ura3,581,10.32888889
midlog,ura3,639.375,11.36666667
midlog,ura3,1045.375,18.58444444
midlog,ura3,383.25,6.813333333
midlog,ura3,109.5,1.946666667
midlog,ura3,522.75,9.293333333
midlog,ura3,886,15.75111111
midlog,ura3,295.375,5.251111111
midlog,ura3,871.25,15.48888889
midlog,ura3,432.125,7.682222222
midlog,ura3,126.75,2.253333333
midlog,ura3,182.375,3.242222222
midlog,ura3,249.375,4.433333333
midlog,ura3,145.625,2.588888889
midlog,ura3,271.75,4.831111111
midlog,ura3,453.875,8.068888889
midlog,ura3,287.75,5.115555556
midlog,ura3,264.375,4.7
midlog,ura3,231,4.106666667
midlog,ura3,911,16.19555556
midlog,ura3,479.875,8.531111111
midlog,ura3,711.375,12.64666667
midlog,ura3,562.75,10.00444444
midlog,ura3,152.625,2.713333333
midlog,ura3,157.25,2.795555556
midlog,ura3,483.625,8.597777778
midlog,ura3,151.875,2.7
midlog,ura3,107.25,1.906666667
midlog,ura3,620.25,11.02666667
midlog,ura3,373,6.631111111
midlog,ura3,517.625,9.202222222
midlog,ura3,144,2.56
midlog,ura3,769.25,13.67555556
midlog,ura3,158.875,2.824444444
midlog,ura3,557.25,9.906666667
midlog,ura3,579.875,10.30888889
midlog,ura3,322.25,5.728888889
midlog,ura3,483.875,8.602222222
midlog,ura3,490,8.711111111
midlog,ura3,558.5,9.928888889
midlog,ura3,402.125,7.148888889
midlog,ura3,394.625,7.015555556
midlog,ura3,270.875,4.815555556
midlog,ura3,257.375,4.575555556
midlog,ura3,545.25,9.693333333
midlog,ura3,298.375,5.304444444
midlog,ura3,160.5,2.853333333
midlog,ura3,417.625,7.424444444
midlog,ura3,712.875,12.67333333
midlog,ura3,923.875,16.42444444
midlog,ura3,115.125,2.046666667
midlog,ura3,336.375,5.98
midlog,ura3,465.75,8.28
midlog,ura3,361.375,6.424444444
midlog,ura3,300.75,5.346666667
midlog,ura3,1214.75,21.59555556
midlog,ura3,860,15.28888889
midlog,ura3,790.125,14.04666667
midlog,ura3,229.125,4.073333333
midlog,ura3,436.125,7.753333333
midlog,ura3,125.5,2.231111111
midlog,ura3,556.625,9.895555556
midlog,ura3,197.75,3.515555556
midlog,ura3,579,10.29333333
midlog,ura3,355.25,6.315555556
midlog,ura3,206.125,3.664444444
midlog,ura3,401.25,7.133333333
midlog,ura3,992.875,17.65111111
midlog,ura3,149.5,2.657777778
midlog,ura3,843.75,15
midlog,ura3,545.5,9.697777778
midlog,ura3,872.25,15.50666667
midlog,ura3,304.875,5.42
midlog,ura3,2499,44.42666667
midlog,ura3,330,5.866666667
midlog,ura3,534.125,9.495555556
midlog,ura3,353.625,6.286666667
midlog,ura3,591.25,10.51111111
midlog,ura3,341,6.062222222
midlog,ura3,299.75,5.328888889
midlog,ura3,315,5.6
midlog,ura3,295.25,5.248888889
midlog,ura3,242,4.302222222
midlog,ura3,405.125,7.202222222
midlog,ura3,163.375,2.904444444
midlog,ura3,672,11.94666667
midlog,ura3,194.75,3.462222222
midlog,ura3,327.125,5.815555556
midlog,ura3,870.75,15.48
midlog,ura3,115.75,2.057777778
midlog,ura3,605.125,10.75777778
midlog,ura3,619.75,11.01777778
midlog,ura3,305.625,5.433333333
midlog,ura3,377.25,6.706666667
midlog,ura3,419.5,7.457777778
midlog,ura3,1310.625,23.3
midlog,ura3,920.875,16.37111111
midlog,ura3,242.125,4.304444444
midlog,ura3,256.5,4.56
midlog,ura3,1072,19.05777778
midlog,ura3,194.375,3.455555556
midlog,ura3,297.75,5.293333333
midlog,ura3,471.375,8.38
midlog,ura3,331.375,5.891111111
midlog,ura3,462.875,8.228888889
midlog,ura3,1079,19.18222222
midlog,ura3,381.125,6.775555556
midlog,ura3,740.375,13.16222222
midlog,ura3,271.375,4.824444444
midlog,ura3,429.125,7.628888889
midlog,ura3,220.375,3.917777778
midlog,ura3,394.375,7.011111111
midlog,ura3,437.25,7.773333333
midlog,ura3,564,10.02666667
midlog,ura3,618.5,10.99555556
midlog,ura3,114.75,2.04
midlog,ura3,182,3.235555556
midlog,ura3,124.125,2.206666667
midlog,ura3,536.25,9.533333333
midlog,ura3,207.75,3.693333333
midlog,ura3,378.875,6.735555556
midlog,ura3,440.625,7.833333333
midlog,ura3,487.5,8.666666667
midlog,ura3,1217.125,21.63777778
midlog,ura3,407.875,7.251111111
midlog,ura3,632.375,11.24222222
midlog,ura3,302.375,5.375555556
midlog,ura3,279.75,4.973333333
midlog,ura3,229.375,4.077777778
midlog,ura3,787.125,13.99333333
midlog,ura3,856.25,15.22222222
midlog,ura3,198.375,3.526666667
midlog,ura3,395.625,7.033333333
midlog,ura3,454.375,8.077777778
midlog,ura3,579.375,10.3
midlog,ura3,311,5.528888889
midlog,ura3,391.5,6.96
midlog,ura3,217,3.857777778
midlog,ura3,348.125,6.188888889
midlog,ura3,536.625,9.54
midlog,ura3,689.5,12.25777778
midlog,ura3,757.125,13.46
midlog,ura3,707.125,12.57111111
midlog,ura3,236.75,4.208888889
midlog,ura3,567,10.08
midlog,ura3,838.75,14.91111111
midlog,ura3,448.875,7.98
midlog,ura3,697.375,12.39777778
midlog,ura3,363.75,6.466666667
midlog,ura3,1177.875,20.94
midlog,ura3,424.75,7.551111111
midlog,ura3,639.5,11.36888889
midlog,ura3,680.625,12.1
midlog,ura3,528.625,9.397777778
midlog,ura3,1110.75,19.74666667
midlog,ura3,552,9.813333333
midlog,ura3,345.125,6.135555556
midlog,ura3,234.625,4.171111111
midlog,ura3,145.5,2.586666667
midlog,ura3,295.5,5.253333333
midlog,ura3,461,8.195555556
midlog,ura3,406.5,7.226666667
midlog,ura3,900,16
midlog,ura3,159.875,2.842222222
midlog,ura3,469.125,8.34
midlog,ura3,534.25,9.497777778
midlog,ura3,455.25,8.093333333
midlog,ura3,497.375,8.842222222
midlog,ura3,656,11.66222222
midlog,ura3,291.25,5.177777778
midlog,ura3,1304.375,23.18888889
midlog,ura3,684.625,12.17111111
midlog,ura3,468.125,8.322222222
midlog,ura3,646.625,11.49555556
midlog,ura3,110.125,1.957777778
midlog,ura3,547.75,9.737777778
midlog,ura3,698.25,12.41333333
midlog,ura3,240.25,4.271111111
midlog,ura3,386.375,6.868888889
midlog,ura3,1572.25,27.95111111
midlog,ura3,564.5,10.03555556
midlog,ura3,303.125,5.388888889
midlog,ura3,563.375,10.01555556
midlog,ura3,139.375,2.477777778
midlog,ura3,130.125,2.313333333
midlog,ura3,351.625,6.251111111
midlog,ura3,1264.875,22.48666667
midlog,ura3,108.5,1.928888889
midlog,ura3,652.125,11.59333333
midlog,ura3,370.125,6.58
midlog,ura3,733.375,13.03777778
midlog,ura3,645.125,11.46888889
midlog,ura3,386.125,6.864444444
midlog,ura3,507.375,9.02
midlog,ura3,366,6.506666667
midlog,ura3,126.75,2.253333333
midlog,ura3,219.125,3.895555556
midlog,ura3,448.375,7.971111111
midlog,ura3,287.75,5.115555556
midlog,ura3,251.125,4.464444444
midlog,ura3,707.75,12.58222222
midlog,ura3,721.125,12.82
midlog,ura3,470.25,8.36
midlog,ura3,383.375,6.815555556
midlog,ura3,569.75,10.12888889
midlog,ura3,814.125,14.47333333
midlog,ura3,384.625,6.837777778
midlog,ura3,604.125,10.74
midlog,ura3,140.75,2.502222222
midlog,ura3,110.125,1.957777778
midlog,ura3,447,7.946666667
midlog,ura3,130.875,2.326666667
midlog,ura3,121.625,2.162222222
midlog,ura3,124.25,2.208888889
midlog,ura3,535.25,9.515555556
midlog,ura3,455.375,8.095555556
midlog,ura3,350.25,6.226666667
midlog,ura3,107,1.902222222
midlog,ura3,288.125,5.122222222
midlog,ura3,213.25,3.791111111
midlog,ura3,221.625,3.94
midlog,ura3,979.75,17.41777778
midlog,ura3,658.5,11.70666667
midlog,ura3,149.75,2.662222222
midlog,ura3,107.75,1.915555556
midlog,ura3,184.375,3.277777778
midlog,ura3,569.5,10.12444444
midlog,ura3,806.125,14.33111111
midlog,ura3,320.375,5.695555556
midlog,ura3,115.125,2.046666667
midlog,ura3,502.5,8.933333333
midlog,ura3,332.75,5.915555556
midlog,ura3,268.75,4.777777778
midlog,ura3,622,11.05777778
midlog,ura3,318.875,5.668888889
midlog,ura3,395.375,7.028888889
midlog,ura3,492,8.746666667
midlog,ura3,362.625,6.446666667
midlog,ura3,345.25,6.137777778
midlog,ura3,489,8.693333333
midlog,ura3,677.75,12.04888889
midlog,ura3,102.75,1.826666667
midlog,ura3,383,6.808888889
midlog,ura3,102.125,1.815555556
midlog,ura3,686.375,12.20222222
midlog,ura3,443.125,7.877777778
midlog,ura3,154.125,2.74
midlog,ura3,134.625,2.393333333
midlog,ura3,109.875,1.953333333
midlog,ura3,608.125,10.81111111
midlog,ura3,792.75,14.09333333
midlog,ura3,161,2.862222222
midlog,ura3,351,6.24
midlog,ura3,533.125,9.477777778
midlog,ura3,121.375,2.157777778
midlog,ura3,1130.75,20.10222222
midlog,ura3,307.5,5.466666667
midlog,ura3,228.75,4.066666667
midlog,ura3,576.75,10.25333333
midlog,ura3,295,5.244444444
midlog,ura3,126.5,2.248888889
midlog,ura3,286.875,5.1
midlog,ura3,770.375,13.69555556
midlog,ura3,127.375,2.264444444
midlog,ura3,964.25,17.14222222
midlog,ura3,503,8.942222222
midlog,ura3,123.75,2.2
midlog,ura3,424.75,7.551111111
midlog,ura3,469.625,8.348888889
midlog,ura3,246.625,4.384444444
