Experiment,Threshold,Strain,Replicate,Area_px,Circularity,Length_px,Area_micron,Length_micron
20170601,-5,EV,D,324.78906,0.96408594,22.212969,5.774027733,2.9617292
20170601,-5,EV,D,308.4214,0.95435494,22.635365,5.483047111,3.018048667
20170601,-5,EV,D,318.85547,0.96333915,21.748686,5.668541689,2.8998248
20170601,-5,EV,D,379.6953,0.9787504,22.790428,6.750138667,3.038723733
20170601,-5,EV,D,247.69336,0.98919374,18.949102,4.403437511,2.526546933
20170601,-5,EV,D,286.63965,0.95844525,22.22172,5.095816,2.962896
20170601,-5,EV,D,204.10156,0.9897444,16.87127,3.628472178,2.249502667
20170601,-5,EV,D,241.58203,0.9691316,19.9359,4.294791644,2.65812
20170601,-5,EV,D,378.32812,0.9739944,24.50685,6.725833244,3.26758
20170601,-5,EV,D,273.14844,0.97012925,20.164976,4.855972267,2.688663467
20170601,-5,EV,D,280.5703,0.9487196,22.304691,4.987916444,2.9739588
20170601,-5,EV,D,264.8672,0.9949109,18.802212,4.708750222,2.5069616
20170601,-5,EV,D,316.65625,0.9686852,22.158146,5.629444444,2.954419467
20170601,-5,EV,D,281.21875,0.98021364,20.452654,4.999444444,2.727020533
20170601,-5,EV,D,412.39062,0.95764285,25.970951,7.3313888,3.462793467
20170601,-5,EV,D,237.875,0.97716033,19.349844,4.228888889,2.5799792
20170601,-5,EV,D,406,0.96265316,25.37076,7.217777778,3.382768
20170601,-5,EV,D,249.89844,0.9838253,18.75344,4.442638933,2.500458667
20170601,-5,EV,D,176.75,0.958737,17.348328,3.142222222,2.3131104
20170601,-5,EV,D,198.98438,0.9917843,16.599432,3.537500089,2.2132576
20170601,-5,EV,D,602.875,0.6419777,41.818195,10.71777778,5.575759333
20170601,-5,EV,D,354.6875,0.96562326,23.421347,6.305555556,3.122846267
20170601,-5,EV,D,324.14062,0.9367579,22.441246,5.762499911,2.992166133
20170601,-5,EV,D,254.01562,0.9880053,18.96736,4.515833244,2.528981333
20170601,-5,EV,D,217.22656,0.98273224,18.287003,3.861805511,2.438267067
20170601,-5,EV,D,278.4082,0.95173657,22.583744,4.949479111,3.011165867
20170601,-5,EV,D,138.15625,0.9934938,13.756309,2.456111111,1.834174533
20170601,-5,EV,D,197.40039,0.9546251,17.980125,3.509340267,2.39735
20170601,-5,EV,D,239.10938,0.994681,17.969198,4.250833422,2.395893067
20170601,-5,EV,D,301.35156,0.97114605,22.28806,5.357361067,2.971741333
20170601,-5,EV,D,274.10938,0.9474736,21.957884,4.873055644,2.927717867
20170601,-5,EV,D,187.42969,0.97197473,17.554558,3.332083378,2.340607733
20170601,-5,EV,D,252.05176,0.8886195,23.47226,4.480920178,3.129634667
20170601,-5,EV,D,330.8125,0.9396728,25.292334,5.881111111,3.3723112
20170601,-5,EV,D,157.53906,0.9880474,15.075206,2.8006944,2.010027467
20170601,-5,EV,D,250.36328,0.9916964,19.013762,4.450902756,2.535168267
20170601,-5,EV,D,189.26562,0.9936966,16.192007,3.364722133,2.158934267
20170601,-5,EV,D,351.15625,0.9565568,24.43936,6.242777778,3.258581333
20170601,-5,EV,D,645.34375,0.9568999,30.911919,11.47277778,4.1215892
20170601,-5,EV,D,387.29688,0.991244,23.254017,6.885277867,3.1005356
20170601,-5,EV,D,213.75,0.9872844,17.700869,3.8,2.360115867
20170601,-5,EV,D,267.34375,0.8937653,23.459742,4.752777778,3.1279656
20170601,-5,EV,D,335.8164,0.9924472,21.410734,5.970069333,2.854764533
20170601,-5,EV,D,424.75,0.9450774,25.692677,7.551111111,3.425690267
20170601,-5,EV,D,219.39062,0.9780574,18.250034,3.900277689,2.433337867
20170601,-5,EV,D,154.78125,0.98644865,15.22324,2.751666667,2.029765333
20170601,-5,EV,D,242.46875,0.9837784,18.758842,4.310555556,2.501178933
20170601,-5,EV,D,412.76562,0.91567194,28.745298,7.338055467,3.8327064
20170601,-5,EV,D,245.76562,0.97154194,19.769003,4.369166578,2.635867067
20170601,-5,EV,D,297.78125,0.9586038,22.735487,5.293888889,3.031398267
20170601,-5,EV,D,207.375,0.9867033,17.191622,3.686666667,2.292216267
20170601,-5,EV,D,194.95312,0.9647134,17.625004,3.465833244,2.350000533
20170601,-5,EV,D,211.82227,0.9783085,18.296377,3.765729244,2.439516933
20170601,-5,EV,D,316.34375,0.9863608,21.880615,5.623888889,2.917415333
20170601,-5,EV,D,170.39062,0.9853088,16.018583,3.029166578,2.135811067
20170601,-5,EV,D,363.03125,0.9650491,24.852264,6.453888889,3.3136352
20170601,-5,EV,D,204.625,0.9442749,19.382984,3.637777778,2.584397867
20170601,-5,EV,D,272.3125,0.9267827,23.054304,4.841111111,3.0739072
20170601,-5,EV,D,283.94922,0.9781672,20.447323,5.047986133,2.726309733
20170601,-5,EV,D,228.21875,0.8968825,21.922571,4.057222222,2.923009467
20170601,-5,EV,D,427.90625,0.9517469,27.431223,7.607222222,3.6574964
20170601,-5,EV,D,315.54688,0.9631504,22.366283,5.609722311,2.982171067
20170601,-5,EV,D,257.3125,0.9870692,18.810934,4.574444444,2.508124533
20170601,-5,EV,D,175.85938,0.98713773,15.640736,3.126388978,2.085431467
20170601,-5,EV,D,305.29785,0.95485055,23.0664,5.427517333,3.07552
20170601,-5,EV,D,262.13672,0.9435968,21.78174,4.660208356,2.904232
20170601,-5,EV,D,239.65625,0.9703858,19.855856,4.260555556,2.647447467
20170601,-5,EV,D,283.4375,0.9679698,21.118725,5.038888889,2.81583
20170601,-5,EV,D,348.3125,0.97830164,22.677864,6.192222222,3.0237152
20170601,-5,EV,D,226.5625,0.9691771,19.278828,4.027777778,2.5705104
20170601,-5,EV,D,165.625,0.97950935,16.047892,2.944444444,2.139718933
20170601,-5,EV,D,184.0039,0.93156016,18.976017,3.271180444,2.5301356
20170601,-5,EV,D,160.73438,0.969413,16.470222,2.857500089,2.1960296
20170601,-5,EV,D,118.47656,0.979533,13.50052,2.106249956,1.800069333
20170601,-5,EV,D,120.16406,0.9256418,15.24484,2.136249956,2.032645333
20170601,-5,EV,D,129.10962,0.95579743,15.276448,2.295282133,2.036859733
20170601,-5,EV,D,172.72754,0.903806,19.122322,3.070711822,2.549642933
20170601,-5,EV,D,103.80469,0.9929766,11.960264,1.845416711,1.594701867
20170601,-5,EV,D,146.35938,0.9543441,16.03958,2.601944533,2.138610667
20170601,-5,EV,D,302.6289,0.92434967,23.390175,5.380069333,3.11869
20170601,-5,EV,D,433.55664,0.96500295,26.195848,7.7076736,3.492779733
20170601,-5,EV,D,291.97656,0.9481998,21.90154,5.1906944,2.920205333
20170601,-5,EV,D,270.9375,0.95022774,20.756699,4.816666667,2.767559867
20170601,-5,EV,D,378.75,0.92708796,24.053911,6.733333333,3.207188133
20170601,-5,EV,D,254.10938,0.8796686,23.323149,4.517500089,3.1097532
20170601,-5,EV,D,178.03906,0.9107237,16.861294,3.165138844,2.248172533
20170601,-5,EV,D,242.3125,0.95051104,19.390636,4.307777778,2.585418133
20170601,-5,EV,D,334.9375,0.7982295,30.413095,5.954444444,4.055079333
20170601,-5,EV,D,237.9375,0.9387841,19.083351,4.23,2.5444468
20170601,-5,EV,D,227.26562,0.9534237,19.080488,4.040277689,2.544065067
20170601,-5,EV,D,109.546875,0.9547006,13.223762,1.9475,1.763168267
20170601,-5,EV,D,348.5625,0.9676273,23.194237,6.196666667,3.092564933
20170601,-5,cdrS+,A,654.6577,0.974749,31.154934,11.63835911,4.1539912
20170601,-5,cdrS+,A,1822.2725,0.5664325,85.38311,32.39595556,11.38441467
20170601,-5,cdrS+,A,335.6328,0.9054451,26.226898,5.966805333,3.496919733
20170601,-5,cdrS+,A,2152.7656,0.37920722,93.16962,38.27138844,12.422616
20170601,-5,cdrS+,A,1078.9453,0.5893739,65.85419,19.18124978,8.780558667
20170601,-5,cdrS+,A,635.5477,0.7342675,44.00488,11.29862578,5.867317333
20170601,-5,cdrS+,A,1483.791,0.73477614,60.48009,26.37850667,8.064012
20170601,-5,cdrS+,A,1492.9844,0.8562383,52.82755,26.54194489,7.043673333
20170601,-5,cdrS+,A,501.84375,0.97293586,28.228981,8.921666667,3.763864133
20170601,-5,cdrS+,A,211.01562,0.9668655,18.49625,3.7513888,2.466166667
20170601,-5,cdrS+,A,404.8125,0.8844894,26.73123,7.196666667,3.564164
20170601,-5,cdrS+,A,379.5,0.50598025,41.203804,6.746666667,5.493840533
20170601,-5,cdrS+,A,1244.375,0.6103698,61.985794,22.12222222,8.264772533
20170601,-5,cdrS+,A,12287.3125,0.25477073,198.51007,218.4411111,26.46800933
20170601,-5,cdrS+,A,4868.5,0.39611375,114.41645,86.55111111,15.25552667
20170601,-5,cdrS+,A,1529.8125,0.5709209,54.42426,27.19666667,7.256568
20170601,-5,cdrS+,A,336.06323,0.97680223,22.869938,5.974457422,3.049325067
20170601,-5,cdrS+,A,3014.9453,0.775063,71.91233,53.59902756,9.588310667
20170601,-5,cdrS+,A,760.6758,0.95540124,34.37061,13.52312533,4.582748
20170601,-5,cdrS+,A,1034.0547,0.7982036,49.7154,18.38319467,6.62872
20170601,-5,cdrS+,A,3186.5625,0.72309154,82.01416,56.65,10.93522133
20170601,-5,cdrS+,A,3123.6562,0.46305934,80.83809,55.53166578,10.778412
20170601,-5,cdrS+,A,496.0625,0.9445261,27.172688,8.818888889,3.623025067
20170601,-5,cdrS+,A,874.1914,0.4206558,74.21262,15.54118044,9.895016
20170601,-5,cdrS+,A,797.7656,0.96356153,36.89411,14.18249956,4.919214667
20170601,-5,cdrS+,A,745.25,0.7293445,47.456554,13.24888889,6.327540533
20170601,-5,cdrS+,A,1256.6406,0.59127414,65.95305,22.34027733,8.79374
20170601,-5,cdrS+,A,643.53125,0.60689557,51.874966,11.44055556,6.916662133
20170601,-5,cdrS+,A,845.5957,0.84139115,41.612522,15.03281244,5.548336267
20170601,-5,cdrS+,A,251.32812,0.47401085,35.00358,4.468055467,4.667144
20170601,-5,cdrS+,A,1564.0625,0.26999125,82.56285,27.80555556,11.00838
20170601,-5,cdrS+,A,605.9668,0.5124194,52.64756,10.77274311,7.019674667
20170601,-5,cdrS+,A,246.83594,0.99602705,18.299923,4.388194489,2.439989733
20170601,-5,cdrS+,A,1214.3008,0.7171729,59.686455,21.58756978,7.958194
20170601,-5,cdrS+,A,433.89844,0.97074497,25.531193,7.713750044,3.404159067
20170601,-5,cdrS+,A,600.3164,0.6358636,42.957256,10.67229156,5.727634133
20170601,-5,cdrS+,A,407.23438,0.8206343,31.299002,7.239722311,4.173200267
20170601,-5,cdrS+,A,777.1406,0.87497455,40.516315,13.81583289,5.402175333
20170601,-5,cdrS+,A,664.7344,0.6367289,47.721172,11.81750044,6.362822933
20170601,-5,cdrS+,A,380.26562,0.895091,27.661997,6.760277689,3.688266267
20170601,-5,cdrS+,A,1506.9531,0.62842053,73.60254,26.79027733,9.813672
20170601,-5,cdrS+,A,295.41797,0.91609895,24.62159,5.251875022,3.282878667
20170601,-5,cdrS+,A,1206.0938,0.49201423,77.49372,21.44166756,10.332496
20170601,-5,cdrS+,A,584.46875,0.9129408,31.982746,10.39055556,4.264366133
20170601,-5,cdrS+,A,864.3262,0.91250527,37.745148,15.36579911,5.0326864
20170601,-5,cdrS+,A,589.59375,0.5134611,49.149624,10.48166667,6.5532832
20170601,-5,cdrS+,A,1127.7812,0.4096339,83.61374,20.04944356,11.14849867
20170601,-5,cdrS+,A,486.84973,0.93170184,27.452118,8.655106311,3.6602824
20170601,-5,cdrS+,A,156.36719,0.7110648,20.0248,2.779861156,2.669973333
20170601,-5,cdrS+,A,159.82031,0.9742512,16.178516,2.841249956,2.157135467
20170601,-5,cdrS+,A,435.76562,0.9917563,24.81683,7.746944356,3.308910667
20170601,-5,cdrS+,A,830.78906,0.82019156,43.118813,14.76958329,5.749175067
20170601,-5,cdrS+,A,399.63086,0.9745297,24.193468,7.104548622,3.225795733
20170601,-5,cdrS+,A,429.39062,0.9688812,25.855402,7.633611022,3.447386933
20170601,-5,cdrS+,A,1593.6953,0.6296143,75.99855,28.33236089,10.13314
20170601,-5,cdrS+,A,332.32812,0.9314973,24.663958,5.908055467,3.288527733
20170601,-5,cdrS+,A,3421.9531,0.39013883,150.78664,60.83472178,20.10488533
20170601,-5,cdrS+,A,1078.2188,0.8889276,44.4218,19.16833422,5.922906667
20170601,-5,cdrS+,A,366.75,0.9754441,23.888023,6.52,3.185069733
20170601,-5,cdrS+,A,436.54688,0.82360345,33.45916,7.760833422,4.461221333
20170601,-5,cdrS+,A,208.1914,0.9488556,19.617527,3.701180444,2.615670267
20170601,-5,cdrS+,A,797.1172,0.90403795,40.175003,14.17097244,5.356667067
20170601,-5,cdrS+,A,1494.5625,0.62802726,69.226944,26.57,9.2302592
20170601,-5,cdrS+,A,436.70312,0.6918728,37.037,7.763611022,4.938266667
20170601,-5,cdrS+,A,950.28125,0.7840823,49.46911,16.89388889,6.595881333
20170601,-5,cdrS+,A,1109.375,0.777151,45.590984,19.72222222,6.078797867
20170601,-5,cdrS+,A,812.8965,0.85575914,37.912216,14.45149333,5.054962133
20170601,-5,cdrS+,A,112.65576,0.99053675,12.58532,2.002769067,1.678042667
20170601,-5,cdrS+,A,86.89844,0.993922,10.826242,1.544861156,1.443498933
20170601,-5,cdrS+,A,420.78125,0.46781668,44.696564,7.480555556,5.959541867
20170601,-5,cdrS+,A,728.1406,0.23249194,88.42686,12.94472178,11.790248
20170601,-5,cdrS+,A,924.6621,0.49250364,66.400635,16.43843733,8.853418
20170601,-5,cdrS+,A,6717.5,0.40067494,156.99881,119.4222222,20.93317467
20170601,-5,cdrS+,A,866.469,0.86276233,42.777344,15.40389333,5.703645867
20170601,-5,cdrS+,A,1809.9062,0.89146423,54.506218,32.17611022,7.267495733
20170601,-5,cdrS+,A,1057.25,0.6265837,61.435722,18.79555556,8.1914296
20170601,-5,cdrS+,A,595.917,0.55546606,48.76253,10.59408,6.501670667
20170601,-5,cdrS+,A,909.3242,0.80680096,46.573986,16.16576356,6.2098648
20170601,-5,cdrS+,A,510.6045,0.97265583,27.715122,9.077413333,3.6953496
20170601,-5,cdrS+,A,157.83984,0.98860747,15.29287,2.8060416,2.039049333
20170601,-5,cdrS+,A,476.94434,0.9666959,27.914738,8.479010489,3.721965067
20170601,-5,cdrS+,A,250.01562,0.90840155,22.509346,4.444722133,3.001246133
20170601,-5,cdrS+,A,1211.5,0.88421035,46.71607,21.53777778,6.228809333
20170601,-5,cdrS+,A,280.26172,0.8765228,24.852095,4.982430578,3.313612667
20170601,-5,cdrS+,A,1884.0703,0.15093993,182.6553,33.49458311,24.35404
20170601,-5,cdrS+,A,630.53125,0.85342485,37.140858,11.20944444,4.9521144
20170601,-5,cdrS+,A,624.09375,0.4580927,56.333145,11.095,7.511086
20170601,-5,cdrS+,A,482.39844,0.8210058,35.779354,8.575972267,4.770580533
20170601,-5,cdrS+,A,788.78125,0.7132803,51.288616,14.02277778,6.838482133
20170601,-5,cdrS+,A,784.21875,0.39292818,66.7196,13.94166667,8.895946667
20170601,-5,cdrS+,A,674.53125,0.9698269,31.493933,11.99166667,4.199191067
20170601,-5,cdrS+,A,503.3125,0.63982266,43.345715,8.947777778,5.779428667
20170601,-5,cdrS+,A,326.96875,0.76800114,31.049936,5.812777778,4.139991467
20170601,-5,cdrS+,A,173.23438,0.9839979,16.302397,3.079722311,2.173652933
20170601,-5,cdrS+,A,508.35938,0.97695595,28.44251,9.037500089,3.792334667
20170601,-5,cdrS+,A,568.78125,0.91910905,30.614586,10.11166667,4.0819448
20170601,-5,cdrS+,A,137.01562,0.99205095,13.839357,2.435833244,1.8452476
20170601,-5,cdrS+,A,569.09375,0.33786854,62.11684,10.11722222,8.282245333
20170601,-5,cdrS+,A,730.59375,0.28114226,82.693504,12.98833333,11.02580053
20170601,-5,cdrS+,A,6321.4375,0.46347362,107.912,112.3811111,14.38826667
20170601,-5,cdrS+,A,1739.25,0.560322,58.619537,30.92,7.815938267
20170601,-5,cdrS+,A,776.28906,0.28582928,80.72733,13.8006944,10.763644
20170601,-5,cdrS+,A,2435.1875,0.3807467,79.56169,43.29222222,10.60822533
20170601,-5,cdrS+,A,1300.125,0.4825689,55.26131,23.11333333,7.368174667
20170601,-5,cdrS+,A,1237.4082,0.34104046,94.840614,21.998368,12.6454152
20170601,-5,cdrS+,A,846.53125,0.7169873,52.358337,15.04944444,6.9811116
20170601,-5,cdrS+,A,370.875,0.38028222,47.70561,6.593333333,6.360748
20170601,-5,cdrS+,A,348.125,0.8620422,27.011215,6.188888889,3.601495333
20170601,-5,cdrS+,A,808.35547,0.692762,50.35075,14.37076391,6.713433333
20170601,-5,cdrS+,A,706.09375,0.6262064,51.48217,12.55277778,6.864289333
20170601,-5,cdrS+,A,1558.5625,0.48719782,59.48109,27.70777778,7.930812
20170601,-5,cdrS+,A,446.52246,0.9778397,25.816061,7.938177067,3.442141467
20170601,-5,cdrS+,A,314.41797,0.9586219,23.303383,5.5896528,3.107117733
20170601,-5,cdrS+,A,1795.8984,0.8012718,63.00175,31.92708267,8.400233333
20170601,-5,cdrS+,A,280.34033,0.9275592,23.164974,4.983828089,3.0886632
20170601,-5,cdrS+,A,989.125,0.7755743,52.7125,17.58444444,7.028333333
20170601,-5,cdrS+,A,1487.959,0.66409206,71.06389,26.45260444,9.475185333
20170601,-5,cdrS+,A,1221.0938,0.868095,48.841614,21.70833422,6.5122152
20170601,-5,cdrS+,A,620.28125,0.92127067,34.56066,11.02722222,4.608088
20170601,-5,cdrS+,A,321.0625,0.9399548,23.531162,5.707777778,3.137488267
20170601,-5,cdrS+,A,955.41797,0.88655806,41.833744,16.98520836,5.577832533
20170601,-5,cdrS+,A,661.71875,0.5101522,53.55151,11.76388889,7.140201333
20170601,-5,cdrS+,A,1061.9062,0.85951227,42.623825,18.87833244,5.683176667
20170601,-5,cdrS+,A,198.80469,0.92344236,19.923834,3.5343056,2.6565112
20170601,-5,cdrS+,A,776.125,0.875493,41.115536,13.79777778,5.482071467
20170601,-5,cdrS+,A,2260.5625,0.41700894,78.78848,40.18777778,10.50513067
20170601,-5,cdrS+,A,11768.6875,0.38042143,153.75955,209.2211111,20.50127333
20170601,-5,cdrS+,A,2315.0938,0.7244738,70.671455,41.15722311,9.422860667
20170601,-5,cdrS+,A,564.71094,0.47233072,53.668182,10.0393056,7.1557576
20170601,-5,cdrS+,A,187.3125,0.9516044,17.087812,3.33,2.278374933
20170601,-5,cdrS+,A,538.31836,0.662877,42.84295,9.570104178,5.712393333
20170601,-5,cdrS+,A,403.98047,0.6242152,39.351204,7.181875022,5.2468272
20170601,-5,cdrS+,A,603.5469,0.6102778,46.125103,10.72972267,6.150013733
20170601,-5,cdrS+,A,247.80469,0.9761083,19.446941,4.405416711,2.592925467
20170601,-5,cdrS+,A,373.85156,0.929315,25.4133,6.646249956,3.38844
20170601,-5,cdrS+,A,342.9375,0.881864,27.617228,6.096666667,3.682297067
20170601,-5,cdrS+,A,1139.0156,0.90262693,41.88736,20.24916622,5.584981333
20170601,-5,cdrS+,A,555.0781,0.83926773,36.902798,9.868055111,4.920373067
20170601,-5,cdrS+,A,370.84375,0.98286265,23.591536,6.592777778,3.145538133
20170601,-5,cdrS+,A,307.84375,0.78338367,29.226295,5.472777778,3.896839333
20170601,-5,cdrS+,A,427,0.6180475,39.33408,7.591111111,5.244544
20170601,-5,cdrS+,A,797.65625,0.6757736,50.28011,14.18055556,6.704014667
20170601,-5,cdrS+,A,659.3125,0.43587625,61.405388,11.72111111,8.187385067
20170601,-5,cdrS+,A,174.09375,0.9608585,17.271254,3.095,2.302833867
20170601,-5,cdrS+,A,641.75,0.81806904,39.92084,11.40888889,5.322778667
20170601,-5,cdrS+,A,440.53125,0.91781604,27.733809,7.831666667,3.6978412
20170601,-5,cdrS+,A,163.09375,0.969973,16.248846,2.899444444,2.1665128
20170601,-5,cdrS+,A,279.34375,0.7442351,27.342281,4.966111111,3.645637467
20170601,-5,cdrS+,A,602.75,0.9525459,30.121147,10.71555556,4.016152933
20170601,-5,cdrS+,A,522.28125,0.49158594,44.78443,9.285,5.971257333
20170601,-5,cdrS+,A,227.65625,0.9126879,21.523125,4.047222222,2.86975
20170601,-5,cdrS+,A,1323.0938,0.26654258,106.597786,23.52166756,14.21303813
20170601,-5,cdrS+,A,882.9375,0.91391784,36.93594,15.69666667,4.924792
20170601,-5,cdrS+,A,1510.0625,0.78392595,54.689266,26.84555556,7.291902133
20170601,-5,cdrS+,A,489.25,0.43945175,52.14454,8.697777778,6.952605333
20170601,-5,cdrS+,A,746.5078,0.27810428,81.57744,13.27124978,10.876992
20170601,-5,cdrS+,A,196.44727,0.7663933,23.399576,3.492395911,3.119943467
20170601,-5,cdrS+,A,511.29688,0.7057447,38.850704,9.089722311,5.180093867
20170601,-5,cdrS+,A,137.2085,0.9551996,15.367044,2.439262222,2.0489392
20170601,-5,cdrS+,A,847.90625,0.29608926,85.6149,15.07388889,11.41532
20170601,-5,cdrS+,A,490.77148,0.4474387,54.432007,8.724826311,7.257600933
20170601,-5,cdrS+,A,85.80664,0.9741734,11.721844,1.525451378,1.562912533
20170601,-5,cdrS+,A,319.98438,0.5878517,37.322723,5.6886112,4.976363067
20170601,-5,cdrS+,A,157.59375,0.8488774,17.909618,2.801666667,2.387949067
20170601,-5,cdrS+,A,73.04297,0.5665438,17.982176,1.298541689,2.397623467
20170601,-5,cdrS+,A,113.92969,0.9435756,14.464022,2.025416711,1.928536267
20170601,-5,cdrS+,A,150.1875,0.96342945,16.02763,2.67,2.137017333
20170601,-5,cdrS+,A,382.65625,0.45791242,44.990437,6.802777778,5.998724933
20170601,-5,cdrS+,A,63.927734,0.9801559,9.840163,1.136493049,1.312021733
20170601,-5,cdrS+,A,202.09375,0.7541474,25.16403,3.592777778,3.355204
20170601,-5,cdrS+,A,296.28125,0.36856386,46.36243,5.267222222,6.181657333
20170601,-5,cdrS+,A,78.65625,0.97617596,11.218258,1.398333333,1.495767733
20170601,-5,cdrS+,A,130.32812,0.82612705,18.44112,2.316944356,2.458816
20170601,-5,cdrS+,A,59.570312,0.9755268,9.720566,1.059027769,1.296075467
20170601,-5,cdrS+,A,552.0625,0.109678656,85.36868,9.814444444,11.38249067
20170601,-5,cdrS+,A,221.25781,0.46320185,34.76133,3.933472178,4.634844
20170601,-5,cdrS+,A,866.875,0.12776169,105.10114,15.41111111,14.01348533
20170601,-5,cdrS+,A,784.9707,0.40748027,57.167904,13.95503467,7.6223872
20170601,-5,cdrS+,A,4260.9375,0.86849403,91.244606,75.75,12.16594747
20170601,-5,cdrS+,A,3549.875,0.91072977,81.313286,63.10888889,10.84177147
20170601,-5,cdrS+,A,621.5156,0.32410654,73.61886,11.04916622,9.815848
20170601,-5,cdrS+,A,281.125,0.17155585,46.15734,4.997777778,6.154312
20170601,-5,cdrS+,A,519.8906,0.20626146,78.401375,9.242499556,10.45351667
20170601,-5,cdrS+,A,572.2969,0.122762196,92.31967,10.17416711,12.30928933
20170601,-5,cdrS+,A,261.34375,0.8302453,24.478865,4.646111111,3.263848667
20170601,-5,cdrS+,A,3748.9219,0.76235896,98.962296,66.64750044,13.1949728
20170601,-5,cdrS+,A,283.375,0.22973792,48.63769,5.037777778,6.485025333
20170601,-5,cdrS+,A,2749.168,0.72329336,74.57936,48.87409778,9.943914667
